Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
11:07:42-494,0.9526367,-0.43579102,-0.4099121,0.9584961,-0.44921875,-0.39282227,17204,84,100102, Participant, EMT, None,67
11:07:42-496,0.94091797,-0.44433594,-0.39746094,0.9526367,-0.43579102,-0.4099121,17204,84,100102, Participant, EMT, None,67
11:07:42-498,0.88671875,-0.4543457,-0.36254883,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-500,0.81030273,-0.44458008,-0.31567383,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-502,0.77075195,-0.4428711,-0.2841797,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-504,0.7175293,-0.45092773,-0.24511719,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-509,0.71899414,-0.48461914,-0.24511719,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-511,0.73046875,-0.51049805,-0.2614746,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-513,0.78564453,-0.6125488,-0.31762695,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-515,0.8701172,-0.69262695,-0.36645508,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-517,0.9279785,-0.71606445,-0.37646484,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-520,1.0310059,-0.6965332,-0.33862305,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-522,1.1489258,-0.71777344,-0.25854492,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-524,1.1833496,-0.7282715,-0.22045898,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-526,1.2685547,-0.75634766,-0.13574219,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-528,1.4248047,-0.82788086,-0.12158203,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-529,1.486084,-0.8647461,-0.11694336,0.94091797,-0.44433594,-0.39746094,17204,84,100102, Participant, EMT, None,67
11:07:42-532,1.4628906,-0.890625,-0.10986328,1.486084,-0.8647461,-0.11694336,17204,84,100102, Participant, EMT, None,67
11:07:42-987,1.3120117,-0.77563477,-0.14916992,1.4628906,-0.890625,-0.10986328,17204,84,100102, Participant, EMT, None,67
11:07:43-3,1.2304688,-0.6982422,-0.18383789,1.4628906,-0.890625,-0.10986328,17204,84,100102, Participant, EMT, None,67
11:07:43-8,1.0952148,-0.5385742,-0.22729492,1.2304688,-0.6982422,-0.18383789,17204,84,100102, Participant, EMT, None,67
11:07:43-12,1.0136719,-0.43823242,-0.21044922,1.0952148,-0.5385742,-0.22729492,17204,84,100102, Participant, EMT, None,67
11:07:43-16,1.0031738,-0.4165039,-0.18481445,1.0136719,-0.43823242,-0.21044922,17204,84,100102, Participant, EMT, None,67
11:07:43-21,1.036377,-0.40429688,-0.114990234,1.0031738,-0.4165039,-0.18481445,17204,84,100102, Participant, EMT, None,67
11:07:43-27,1.1279297,-0.4333496,-0.064453125,1.036377,-0.40429688,-0.114990234,17204,84,100102, Participant, EMT, None,67
11:07:43-35,1.161377,-0.45898438,-0.026123047,1.1279297,-0.4333496,-0.064453125,17204,84,100102, Participant, EMT, None,67
11:07:43-41,1.2375488,-0.53222656,0.01977539,1.161377,-0.45898438,-0.026123047,17204,84,100102, Participant, EMT, None,67
11:07:43-44,1.2617188,-0.61450195,0.08862305,1.2375488,-0.53222656,0.01977539,17204,84,100102, Participant, EMT, None,67
11:07:43-47,1.2434082,-0.6508789,0.12841797,1.2617188,-0.61450195,0.08862305,17204,84,100102, Participant, EMT, None,67
11:07:43-51,1.154541,-0.70532227,0.18457031,1.2434082,-0.6508789,0.12841797,17204,84,100102, Participant, EMT, None,67
11:07:43-55,1.0437012,-0.7290039,0.20922852,1.154541,-0.70532227,0.18457031,17204,84,100102, Participant, EMT, None,67
11:07:43-57,1.0061035,-0.7155762,0.19042969,1.0437012,-0.7290039,0.20922852,17204,84,100102, Participant, EMT, None,67
11:07:43-59,0.9711914,-0.6657715,0.10913086,1.0061035,-0.7155762,0.19042969,17204,84,100102, Participant, EMT, None,67
11:07:43-67,0.96435547,-0.5888672,0.033935547,0.9711914,-0.6657715,0.10913086,17204,84,100102, Participant, EMT, None,67
11:07:43-71,0.95458984,-0.5407715,0.003417969,0.96435547,-0.5888672,0.033935547,17204,84,100102, Participant, EMT, None,67
11:07:43-74,0.907959,-0.4333496,-0.012939453,0.95458984,-0.5407715,0.003417969,17204,84,100102, Participant, EMT, None,67
11:07:43-76,0.8183594,-0.3701172,0.013916016,0.907959,-0.4333496,-0.012939453,17204,84,100102, Participant, EMT, None,67
11:07:43-79,0.7734375,-0.36669922,0.041259766,0.8183594,-0.3701172,0.013916016,17204,84,100102, Participant, EMT, None,67
11:07:43-81,0.6816406,-0.3557129,0.0847168,0.7734375,-0.36669922,0.041259766,17204,84,100102, Participant, EMT, None,67
11:07:43-85,0.6242676,-0.34228516,0.0949707,0.7734375,-0.36669922,0.041259766,17204,84,100102, Participant, EMT, None,67
11:07:43-87,0.60131836,-0.3359375,0.092285156,0.7734375,-0.36669922,0.041259766,17204,84,100102, Participant, EMT, None,67
11:07:43-90,0.54663086,-0.3400879,0.072021484,0.7734375,-0.36669922,0.041259766,17204,84,100102, Participant, EMT, None,67
11:07:43-93,0.5073242,-0.3317871,0.05126953,0.7734375,-0.36669922,0.041259766,17204,84,100102, Participant, EMT, None,67
