Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
10:23:41-815,-0.4206543,0.8293457,-0.6772461,-0.44262695,0.86206055,-0.67407227,16655,72,100104, Participant, EMT, None,92
10:23:41-840,-0.38208008,0.8498535,-0.66015625,-0.4206543,0.8293457,-0.6772461,16655,72,100104, Participant, EMT, None,92
10:23:41-873,-0.34375,0.8713379,-0.6237793,-0.38208008,0.8498535,-0.66015625,16655,72,100104, Participant, EMT, None,92
10:23:41-875,-0.31591797,0.8808594,-0.6088867,-0.34375,0.8713379,-0.6237793,16655,72,100104, Participant, EMT, None,92
10:23:41-908,-0.25048828,0.8840332,-0.595459,-0.31591797,0.8808594,-0.6088867,16655,72,100104, Participant, EMT, None,92
10:23:41-909,-0.19506836,0.8664551,-0.5812988,-0.25048828,0.8840332,-0.595459,16655,72,100104, Participant, EMT, None,92
10:23:41-911,-0.16821289,0.87597656,-0.5810547,-0.25048828,0.8840332,-0.595459,16655,72,100104, Participant, EMT, None,92
10:23:41-940,-0.11035156,0.8991699,-0.6040039,-0.16821289,0.87597656,-0.5810547,16655,72,100104, Participant, EMT, None,92
10:23:41-973,-0.03149414,0.92993164,-0.6525879,-0.11035156,0.8991699,-0.6040039,16655,72,100104, Participant, EMT, None,92
10:23:41-974,0.014648438,0.954834,-0.6965332,-0.11035156,0.8991699,-0.6040039,16655,72,100104, Participant, EMT, None,92
10:23:42-5,0.14990234,1.0036621,-0.7585449,0.014648438,0.954834,-0.6965332,16655,72,100104, Participant, EMT, None,92
10:23:42-8,0.2626953,0.9929199,-0.79248047,0.14990234,1.0036621,-0.7585449,16655,72,100104, Participant, EMT, None,92
10:23:42-9,0.2980957,0.9904785,-0.8117676,0.14990234,1.0036621,-0.7585449,16655,72,100104, Participant, EMT, None,92
10:23:42-43,0.3737793,0.9206543,-0.80566406,0.2980957,0.9904785,-0.8117676,16655,72,100104, Participant, EMT, None,92
10:23:42-49,0.39160156,0.8071289,-0.8457031,0.3737793,0.9206543,-0.80566406,16655,72,100104, Participant, EMT, None,92
10:23:42-51,0.4038086,0.78222656,-0.8605957,0.3737793,0.9206543,-0.80566406,16655,72,100104, Participant, EMT, None,92
10:23:42-83,0.39819336,0.67700195,-0.84765625,0.4038086,0.78222656,-0.8605957,16655,72,100104, Participant, EMT, None,92
10:23:42-115,0.38720703,0.6074219,-0.7219238,0.39819336,0.67700195,-0.84765625,16655,72,100104, Participant, EMT, None,92
10:23:42-117,0.3708496,0.56933594,-0.6533203,0.39819336,0.67700195,-0.84765625,16655,72,100104, Participant, EMT, None,92
10:23:42-120,0.3388672,0.5217285,-0.56591797,0.3708496,0.56933594,-0.6533203,16655,72,100104, Participant, EMT, None,92
10:23:42-151,0.30615234,0.42993164,-0.5222168,0.3388672,0.5217285,-0.56591797,16655,72,100104, Participant, EMT, None,92
10:23:42-154,0.29248047,0.36621094,-0.50756836,0.3388672,0.5217285,-0.56591797,16655,72,100104, Participant, EMT, None,92
10:23:42-164,0.27026367,0.27392578,-0.47509766,0.29248047,0.36621094,-0.50756836,16655,72,100104, Participant, EMT, None,92
10:23:42-228,0.26171875,0.23706055,-0.4309082,0.27026367,0.27392578,-0.47509766,16655,72,100104, Participant, EMT, None,92
10:23:42-231,0.25854492,0.22290039,-0.40625,0.27026367,0.27392578,-0.47509766,16655,72,100104, Participant, EMT, None,92
10:23:42-239,0.26293945,0.18457031,-0.3857422,0.25854492,0.22290039,-0.40625,16655,72,100104, Participant, EMT, None,92
10:23:42-262,0.29003906,0.13452148,-0.42163086,0.26293945,0.18457031,-0.3857422,16655,72,100104, Participant, EMT, None,92
10:23:42-265,0.32714844,0.13183594,-0.42358398,0.26293945,0.18457031,-0.3857422,16655,72,100104, Participant, EMT, None,92
10:23:42-267,0.41455078,0.1628418,-0.41625977,0.32714844,0.13183594,-0.42358398,16655,72,100104, Participant, EMT, None,92
10:23:42-320,0.4802246,0.18701172,-0.4086914,0.41455078,0.1628418,-0.41625977,16655,72,100104, Participant, EMT, None,92
10:23:42-322,0.51293945,0.18701172,-0.41357422,0.41455078,0.1628418,-0.41625977,16655,72,100104, Participant, EMT, None,92
10:23:42-324,0.63378906,0.17700195,-0.44604492,0.51293945,0.18701172,-0.41357422,16655,72,100104, Participant, EMT, None,92
10:23:42-353,0.8347168,0.21362305,-0.50268555,0.63378906,0.17700195,-0.44604492,16655,72,100104, Participant, EMT, None,92
10:23:42-355,0.9362793,0.2211914,-0.53930664,0.63378906,0.17700195,-0.44604492,16655,72,100104, Participant, EMT, None,92
10:23:42-386,1.1237793,0.26416016,-0.6184082,0.9362793,0.2211914,-0.53930664,16655,72,100104, Participant, EMT, None,92
10:23:42-388,1.2724609,0.30981445,-0.6953125,1.1237793,0.26416016,-0.6184082,16655,72,100104, Participant, EMT, None,92
