Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
14:10:01-122,0.8137207,0.40966797,-0.43164063,0.796875,0.43066406,-0.4411621,3541,76,999102, Participant, emt,None,87
14:10:01-127,0.82836914,0.3935547,-0.4272461,0.8137207,0.40966797,-0.43164063,3541,76,999102, Participant, emt,None,87
14:10:01-150,0.8444824,0.3930664,-0.43139648,0.82836914,0.3935547,-0.4272461,3541,76,999102, Participant, emt,None,87
14:10:01-154,0.83496094,0.3959961,-0.43774414,0.8444824,0.3930664,-0.43139648,3541,76,999102, Participant, emt,None,87
14:10:01-185,0.8286133,0.40185547,-0.45629883,0.83496094,0.3959961,-0.43774414,3541,76,999102, Participant, emt,None,87
14:10:01-192,0.8208008,0.39086914,-0.46191406,0.8286133,0.40185547,-0.45629883,3541,76,999102, Participant, emt,None,87
14:10:01-196,0.81396484,0.37768555,-0.45410156,0.8208008,0.39086914,-0.46191406,3541,76,999102, Participant, emt,None,87
14:10:01-217,0.81225586,0.36938477,-0.42797852,0.81396484,0.37768555,-0.45410156,3541,76,999102, Participant, emt,None,87
14:10:01-251,0.8063965,0.36938477,-0.41455078,0.81225586,0.36938477,-0.42797852,3541,76,999102, Participant, emt,None,87
14:10:01-258,0.80126953,0.36279297,-0.41381836,0.8063965,0.36938477,-0.41455078,3541,76,999102, Participant, emt,None,87
14:10:01-264,0.8129883,0.38720703,-0.42236328,0.80126953,0.36279297,-0.41381836,3541,76,999102, Participant, emt,None,87
14:10:01-298,0.8256836,0.39404297,-0.42236328,0.8129883,0.38720703,-0.42236328,3541,76,999102, Participant, emt,None,87
14:10:01-303,0.8395996,0.41796875,-0.39672852,0.8256836,0.39404297,-0.42236328,3541,76,999102, Participant, emt,None,87
14:10:01-326,0.83935547,0.42016602,-0.3515625,0.8395996,0.41796875,-0.39672852,3541,76,999102, Participant, emt,None,87
14:10:01-335,0.84155273,0.41625977,-0.33447266,0.83935547,0.42016602,-0.3515625,3541,76,999102, Participant, emt,None,87
14:10:01-350,0.84936523,0.4020996,-0.29711914,0.84155273,0.41625977,-0.33447266,3541,76,999102, Participant, emt,None,87
14:10:01-356,0.83740234,0.43359375,-0.26464844,0.84936523,0.4020996,-0.29711914,3541,76,999102, Participant, emt,None,87
14:10:01-389,0.8288574,0.4411621,-0.25585938,0.83740234,0.43359375,-0.26464844,3541,76,999102, Participant, emt,None,87
14:10:01-394,0.8059082,0.4543457,-0.26538086,0.8288574,0.4411621,-0.25585938,3541,76,999102, Participant, emt,None,87
14:10:01-422,0.8063965,0.53149414,-0.33007813,0.8059082,0.4543457,-0.26538086,3541,76,999102, Participant, emt,None,87
14:10:01-425,0.80566406,0.5358887,-0.31835938,0.8063965,0.53149414,-0.33007813,3541,76,999102, Participant, emt,None,87
14:10:01-457,0.77319336,0.5058594,-0.33862305,0.80566406,0.5358887,-0.31835938,3541,76,999102, Participant, emt,None,87
14:10:01-461,0.7705078,0.5444336,-0.3251953,0.77319336,0.5058594,-0.33862305,3541,76,999102, Participant, emt,None,87
14:10:01-494,0.7619629,0.50927734,-0.29663086,0.7705078,0.5444336,-0.3251953,3541,76,999102, Participant, emt,None,87
14:10:01-500,0.7685547,0.48876953,-0.22729492,0.7619629,0.50927734,-0.29663086,3541,76,999102, Participant, emt,None,87
14:10:01-527,0.7727051,0.4560547,-0.18041992,0.7685547,0.48876953,-0.22729492,3541,76,999102, Participant, emt,None,87
14:10:01-534,0.7854004,0.44018555,-0.16308594,0.7685547,0.48876953,-0.22729492,3541,76,999102, Participant, emt,None,87
