Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
11:15:39-612,-0.6164551,0.46972656,-0.42822266,-0.61987305,0.5036621,-0.47192383,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-630,-0.6254883,0.43945313,-0.41870117,-0.6164551,0.46972656,-0.42822266,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-633,-0.63549805,0.44677734,-0.40966797,-0.6164551,0.46972656,-0.42822266,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-662,-0.64819336,0.48657227,-0.39770508,-0.63549805,0.44677734,-0.40966797,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-668,-0.6791992,0.51293945,-0.3881836,-0.64819336,0.48657227,-0.39770508,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-671,-0.701416,0.5109863,-0.38476563,-0.64819336,0.48657227,-0.39770508,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-697,-0.74487305,0.5217285,-0.38793945,-0.701416,0.5109863,-0.38476563,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-730,-0.77197266,0.5566406,-0.40795898,-0.74487305,0.5217285,-0.38793945,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-745,-0.7717285,0.564209,-0.42285156,-0.74487305,0.5217285,-0.38793945,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-750,-0.7573242,0.5827637,-0.4584961,-0.7717285,0.564209,-0.42285156,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-772,-0.7229004,0.5942383,-0.4885254,-0.7573242,0.5827637,-0.4584961,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-779,-0.69628906,0.5957031,-0.5090332,-0.7573242,0.5827637,-0.4584961,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-795,-0.63061523,0.5654297,-0.5515137,-0.69628906,0.5957031,-0.5090332,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-799,-0.61816406,0.5410156,-0.57714844,-0.63061523,0.5654297,-0.5515137,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-828,-0.6311035,0.5437012,-0.5686035,-0.61816406,0.5410156,-0.57714844,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-833,-0.68530273,0.5673828,-0.5270996,-0.6311035,0.5437012,-0.5686035,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-863,-0.74194336,0.5876465,-0.47631836,-0.68530273,0.5673828,-0.5270996,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-870,-0.7597656,0.5891113,-0.45483398,-0.74194336,0.5876465,-0.47631836,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-898,-0.7714844,0.5710449,-0.43676758,-0.7597656,0.5891113,-0.45483398,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-902,-0.7573242,0.54296875,-0.44262695,-0.7714844,0.5710449,-0.43676758,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-933,-0.7463379,0.53271484,-0.45117188,-0.7573242,0.54296875,-0.44262695,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-940,-0.71972656,0.5168457,-0.45629883,-0.7463379,0.53271484,-0.45117188,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-968,-0.7104492,0.5012207,-0.4399414,-0.71972656,0.5168457,-0.45629883,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:39-976,-0.7128906,0.49975586,-0.43188477,-0.7104492,0.5012207,-0.4399414,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-3,-0.71606445,0.50146484,-0.4140625,-0.7128906,0.49975586,-0.43188477,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-10,-0.7109375,0.50805664,-0.41210938,-0.71606445,0.50146484,-0.4140625,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-38,-0.7102051,0.5102539,-0.41577148,-0.7109375,0.50805664,-0.41210938,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-42,-0.7006836,0.5234375,-0.44213867,-0.7102051,0.5102539,-0.41577148,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-55,-0.6906738,0.5332031,-0.46557617,-0.7006836,0.5234375,-0.44213867,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-61,-0.68896484,0.5373535,-0.47070313,-0.7006836,0.5234375,-0.44213867,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-88,-0.69018555,0.54174805,-0.48535156,-0.68896484,0.5373535,-0.47070313,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-122,-0.69384766,0.5534668,-0.48754883,-0.69018555,0.54174805,-0.48535156,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-127,-0.69799805,0.56103516,-0.49072266,-0.69018555,0.54174805,-0.48535156,22405,72,100108, Participant, EMT,Shoulder Radio,62
11:15:40-153,-0.6994629,0.56274414,-0.49731445,-0.69799805,0.56103516,-0.49072266,17285,72,100108, Participant, EMT,Shoulder Radio,62
