Shoulder Radio, Flashlight, Whistle, High Wave, Examine Eyes, Take BP, Walking, Location Sent, Requesting Backup, Vitals Sent, Shoulder Radio Start, Shoulder Radio End, Shoulder Radio Delta, Flashlight Start, Flashlight End, Flashlight Delta, Whistle Start, Whistle End, Whistle Delta, High Wave Start, High Wave End, High Wave Delta, Examine Eyes Start, Examine Eyes End, Examine Eyes Delta, Take BP Start, Take BP End, Take BP Delta, Distance Magnitude, App Usage Count, User, Anomaly
1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 38513717, 38519349, 5.632, 38529915, 38535796, 5.881, 38548000, 38550528, 2.528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.760822835141, 3, 200101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 38569345, 38572410, 3.065, 38579389, 38586010, 6.621, 38597946, 38603873, 5.927, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79100220723, 1, 200101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 38616458, 38620454, 3.996, 38638112, 38645178, 7.066, 38650544, 38654880, 4.336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46467145789, 1, 200101, Abnormal
1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 38677579, 38683824, 6.245, 0, 0, 0, 38699659, 38704301, 4.642, 38708421, 38711062, 2.641, 38716775, 38719258, 2.483, 38724341, 38744363, 20.022, 2.82869294274, 3, 200101, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38762299, 38767250, 4.951, 38777981, 38781545, 3.564, 38788085, 38790842, 2.757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61859742997, 3, 200101, Normal
1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 38803613, 38807935, 4.322, 38818878, 38823806, 4.928, 38834574, 38839905, 5.331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53214940082, 2, 200101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 38852335, 38855491, 3.156, 38864679, 38869856, 5.177, 38880972, 38884227, 3.255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.930088974975, 1, 200101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 38899278, 38902643, 3.365, 38922478, 38928259, 5.781, 38932431, 38935969, 3.538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.397173762306, 3, 200101, Abnormal
1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 38959312, 38965471, 6.159, 0, 0, 0, 38978154, 38984082, 5.928, 38988275, 38992127, 3.852, 38996508, 38997572, 1.064, 39001660, 39024596, 22.936, 2.63083894169, 3, 200101, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39039143, 39044234, 5.091, 39052504, 39057980, 5.476, 39062178, 39064327, 2.149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1988987186, 0, 200101, Normal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37687357, 37689837, 2.48, 37699675, 37703723, 4.048, 37709894, 37713724, 3.83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73.30026, 4, 200102, Abnormal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37727115, 37732737, 5.622, 37744029, 37747506, 3.477, 37750583, 37754320, 3.737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75.6299, 1, 200102, Abnormal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37768348, 37771719, 3.371, 37784257, 37791120, 6.863, 37795200, 37800357, 5.157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88.98502, 2, 200102, Abnormal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37815783, 37822082, 6.299, 37833299, 37836658, 3.359, 37839752, 37845097, 5.345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81.49292, 1, 200102, Abnormal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37861173, 37864083, 2.91, 37874198, 37880907, 6.709, 37887313, 37893002, 5.689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88.48462, 3, 200102, Abnormal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37912278, 37917876, 5.598, 37924905, 37930937, 6.032, 37937063, 37939504, 2.441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75.68828, 4, 200102, Abnormal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37957625, 37960858, 3.233, 37968338, 37975451, 7.113, 37978604, 37982322, 3.718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68.65766, 0, 200102, Abnormal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 37995850, 38001838, 5.988, 38011715, 38014905, 3.19, 38018483, 38024507, 6.024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79.66646, 3, 200102, Abnormal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38038153, 38040958, 2.805, 38050842, 38054996, 4.154, 38058337, 38061466, 3.129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64.81014, 3, 200102, Abnormal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38077713, 38080350, 2.637, 38090239, 38093728, 3.489, 38098244, 38104200, 5.956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73.63386, 0, 200102, Abnormal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38118270, 38121459, 3.189, 38131352, 38136084, 4.732, 38139669, 38142110, 2.441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66.2752, 2, 200102, Abnormal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38160201, 38165783, 5.582, 38174664, 38181386, 6.722, 38187927, 38190815, 2.888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85.10692, 1, 200102, Abnormal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38209349, 38215219, 5.87, 38223671, 38228617, 4.946, 38232275, 38235976, 3.701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74.02306, 4, 200102, Abnormal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38250368, 38256740, 6.372, 38266131, 38270212, 4.081, 38276346, 38279227, 2.881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80.22802, 2, 200102, Abnormal
1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 38297122, 38300112, 2.99, 38308448, 38314105, 5.657, 38318343, 38320455, 2.112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64.86574, 4, 200102, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 37756157, 37759823, 3.666, 37772115, 37776700, 4.585, 37781206, 37785101, 3.895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.11608, 1, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 37800736, 37804657, 3.921, 37815474, 37822493, 7.019, 37827791, 37832615, 4.824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22.155905, 4, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 37848480, 37853535, 5.055, 37860749, 37867684, 6.935, 37873653, 37875990, 2.337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19.11945, 2, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 37886977, 37891916, 4.939, 37903872, 37909442, 5.57, 37914180, 37918103, 3.923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21.63257, 1, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 37934732, 37937338, 2.606, 37944451, 37948824, 4.373, 37953985, 37958701, 4.716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.658455, 0, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 37973053, 37979101, 6.048, 37992533, 37997457, 4.924, 38003173, 38007569, 4.396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23.98862, 4, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38024292, 38027350, 3.058, 38035438, 38040820, 5.382, 38044829, 38049962, 5.133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.84065, 4, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38065723, 38069788, 4.065, 38081514, 38085267, 3.753, 38089155, 38095050, 5.895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.382265, 4, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38112779, 38118631, 5.852, 38129958, 38134310, 4.352, 38138987, 38144027, 5.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21.71736, 1, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38159912, 38164010, 4.098, 38171001, 38174808, 3.807, 38177487, 38181832, 4.345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.2344, 2, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38198959, 38203966, 5.007, 38215510, 38219625, 4.115, 38223081, 38226005, 2.924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18.79697, 3, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38243966, 38246998, 3.032, 38258977, 38263450, 4.473, 38269495, 38273157, 3.662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.287745, 3, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38286782, 38289361, 2.579, 38300484, 38306681, 6.197, 38312455, 38314926, 2.471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19.56008, 0, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38330997, 38335225, 4.228, 38344374, 38349831, 5.457, 38356021, 38360686, 4.665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.633855, 2, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38378668, 38382725, 4.057, 38390280, 38395088, 4.808, 38400277, 38403417, 3.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.200555, 0, 200103, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 37699442, 37703109, 3.667, 37714113, 37719217, 5.104, 37725286, 37730601, 5.315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8053837547, 5, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 37744165, 37748818, 4.653, 37759481, 37764511, 5.03, 37767929, 37773647, 5.718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.347381482107, 6, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 37791256, 37796238, 4.982, 37803590, 37809340, 5.75, 37811964, 37814244, 2.28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.599886929875, 7, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 37831076, 37836293, 5.217, 37846578, 37852636, 6.058, 37858801, 37861587, 2.786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.766664374577, 5, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 37878953, 37882112, 3.159, 37894315, 37898128, 3.813, 37902315, 37908218, 5.903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62824049204, 8, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 37926387, 37929860, 3.473, 37940164, 37945913, 5.749, 37949092, 37952718, 3.626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58150435228, 6, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 37971296, 37974039, 2.743, 37984120, 37987662, 3.542, 37993385, 37996211, 2.826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.455622350639, 10, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38009611, 38012020, 2.409, 38020090, 38024503, 4.413, 38028762, 38031392, 2.63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25087780525, 8, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38047365, 38052815, 5.45, 38064340, 38069359, 5.019, 38073636, 38078805, 5.169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10929708266, 7, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38095635, 38099668, 4.033, 38110049, 38116803, 6.754, 38121577, 38127135, 5.558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.719889176586, 9, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38137765, 38141641, 3.876, 38149936, 38156382, 6.446, 38159405, 38162436, 3.031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11489934313, 7, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38176372, 38182047, 5.675, 38192966, 38197024, 4.058, 38200699, 38206057, 5.358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.715836744372, 10, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38221178, 38224160, 2.982, 38234797, 38240800, 6.003, 38243386, 38247811, 4.425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51431859534, 6, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38268236, 38270772, 2.536, 38278043, 38283100, 5.057, 38287724, 38290612, 2.888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63850495133, 6, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38308267, 38311608, 3.341, 38322326, 38326618, 4.292, 38332385, 38336632, 4.247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84843609898, 9, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38355748, 38360508, 4.76, 38367010, 38371046, 4.036, 38375898, 38378473, 2.575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7679038264, 10, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38394639, 38397537, 2.898, 38409013, 38413399, 4.386, 38415965, 38419066, 3.101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90841714436, 6, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38435923, 38440276, 4.353, 38450521, 38455305, 4.784, 38461021, 38464513, 3.492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12645796031, 10, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38481073, 38485531, 4.458, 38497627, 38503433, 5.806, 38508170, 38511501, 3.331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.77668670553, 9, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38527684, 38531250, 3.566, 38538650, 38542319, 3.669, 38547670, 38553484, 5.814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12583950749, 10, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38570768, 38576071, 5.303, 38586408, 38591180, 4.772, 38594571, 38596908, 2.337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79925290511, 6, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38609003, 38612058, 3.055, 38620818, 38627961, 7.143, 38631877, 38637282, 5.405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.634888378242, 6, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38656780, 38661276, 4.496, 38671910, 38677217, 5.307, 38681223, 38684672, 3.449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9674623286, 8, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38702263, 38705666, 3.403, 38715266, 38718462, 3.196, 38721827, 38726163, 4.336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.807073525648, 8, 500101, Abnormal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38740072, 38745486, 5.414, 38755317, 38759677, 4.36, 38762219, 38767295, 5.076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.651739911875, 10, 500101, Abnormal
